chembl_id,smiles,activity_type,activity_value,activity_units,pIC50,docking
CHEMBL42988,CCCOc1ccc(NC(=O)Nc2ccc(F)cc2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,0.2,nM,9.7,-11.5
CHEMBL284006,COc1cc2cc3c(c(-c4cc(OC)c(OC)c(OC)c4)c2cc1OC)C(=O)OC3,IC50,1000.0,nM,6.0,-6.7
CHEMBL328147,COc1cc2cc(CO)c(CO)c(C3=CC=NC(=O)C3)c2cc1OC,IC50,10000.0,nM,5.0,-7.4
CHEMBL295613,CCCOc1ccc(N)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,10.0,nM,8.0,-8.4
CHEMBL46621,CCCOc1ccc(NC(=O)CN2CCN(C)CC2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,3.5,nM,8.46,-10.6
CHEMBL41004,CCCOc1ccc(N(C)C)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,5.0,nM,8.3,-8.9
CHEMBL289701,CCCOc1ccc(NC(=S)NCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,3.0,nM,8.52,-9.3
CHEMBL91042,CCCCN1CC=C(c2c(CO)c(CO)cc3c(OC)cc(OCC)cc23)CC1=O,IC50,8000.0,nM,5.1,-7.8
CHEMBL329876,COc1cc2cc(CO)c(CO)cc2c(C2C=CCC(=O)N2C)c1OC,IC50,30000.0,nM,4.52,-7.1
CHEMBL42779,CCCOc1ccc(C(=O)CN2CCOCC2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,4.0,nM,8.4,-10.2
CHEMBL43443,CCCOc1ccc(NC(C)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,0.8,nM,9.1,-9.6
CHEMBL43617,CCCOc1ccccc1-c1nc(O)c2c(C)noc2n1,IC50,100.0,nM,7.0,-9.3
CHEMBL45039,CCCOc1ccc(-c2nc(C)cs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,2.5,nM,8.6,-10.2
CHEMBL90059,COc1cc2cc(CO)c(CO)c(-c3cc(OC)c(OC)c(C(=O)N(C)C)c3)c2cc1OC,IC50,30000.0,nM,4.52,-7.2
CHEMBL327834,CCCCN1CC=C(c2c(CO)c(CO)cc3cc(OCC)c(OCC)cc23)CC1=O,IC50,9000.0,nM,5.05,-7.4
CHEMBL44508,CCCOc1ccccc1-c1nc(O)c2c[nH]nc2n1,IC50,150.0,nM,6.82,-9.3
CHEMBL295977,CCCSc1ccccc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,2000.0,nM,5.7,-8.2
CHEMBL43320,CCCOc1ccccc1-c1nc2c(c(C)nn2CC(F)(F)F)c(=O)[nH]1,IC50,7.0,nM,8.15,-8.7
CHEMBL298295,CCCOc1ccc([N+](=O)[O-])cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,0.1,nM,10.0,-9.0
CHEMBL313143,COc1cc2cc(CO)c(CO)c(Cc3cc(OC)c(OC)c(OC)c3)c2cc1OC,IC50,20000.0,nM,4.7,-6.5
CHEMBL43795,CCCOc1ccccc1-c1nc(O)c2cnccc2n1,IC50,50.0,nM,7.3,-9.4
CHEMBL46693,CCCOc1ccccc1-c1nc(O)c2sccc2n1,IC50,50.0,nM,7.3,-9.0
CHEMBL288061,CCCOc1ccccc1-c1nc2c(c(C)nn2CCC)c(=O)[nH]1,IC50,1.0,nM,9.0,-8.3
CHEMBL298282,CCCOc1ccc(-c2ccc(C)s2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,4.0,nM,8.4,-10.1
CHEMBL43665,CCCOc1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,20.0,nM,7.7,-12.3
CHEMBL295614,CCCOc1ccc(-c2nccs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,3.0,nM,8.52,-9.8
CHEMBL295224,CCCOc1ccc(Nc2nnc(N)[nH]2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,5.0,nM,8.3,-10.9
CHEMBL290402,CCCOc1ccc([N+](=O)[O-])cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,4.0,nM,8.4,-9.1
CHEMBL297864,CCCOc1ccc(NC(N)=S)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,1.0,nM,9.0,-9.0
CHEMBL274528,COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4ccc(=O)c5ccccc54)c3)c2cc1OC,IC50,20000.0,nM,4.7,-10.0
CHEMBL12412,COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4ncc5ccccc5c4=O)c3)c2cc1OC,IC50,20000.0,nM,4.7,-9.8
CHEMBL12383,COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4c(=O)ccc5ccccc54)c3)c2cc1OC,IC50,2000.0,nM,5.7,-10.0
CHEMBL12599,COc1cc2cc(CO)c(CO)c(-c3ccnc(-n4ccccc4=O)c3)c2cc1OC,IC50,40000.0,nM,4.4,-9.0
CHEMBL113368,COc1cc2c3c(n1)C(c1ccccc1)=NCC(=O)N3CC2,IC50,91000.0,nM,4.04,-7.6
CHEMBL112996,COc1cc2c3c(n1)C(c1ccccc1)=NC(NC(=O)c1cccnc1)C(=O)N3CC2,IC50,95000.0,nM,4.02,-5.8
CHEMBL366938,Oc1nnc(C2CCCCC2)c2nc(Br)c(Br)n12,IC50,3900.0,nM,5.41,-8.6
CHEMBL366491,CC(=O)Nc1ccc(-c2nnc(O)n3c(Br)c(Br)nc23)cc1,IC50,21200.0,nM,4.67,-9.8
CHEMBL173317,Oc1nnc(-c2ccccc2)c2nc(Br)c(Br)n12,IC50,2900.0,nM,5.54,-8.5
CHEMBL174270,Nc1ccc(-c2nnc(O)n3c(Br)c(Br)nc23)cc1,IC50,12100.0,nM,4.92,-8.3
CHEMBL340558,OCc1ccc(-c2nn(-c3ccccc3)c3ccccc23)o1,IC50,36300.0,nM,4.44,-10.4
CHEMBL426946,CC(=O)Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1,IC50,9700.0,nM,5.01,-9.7
CHEMBL123300,COCc1ccc(-c2nn(Cc3ccccc3)c3cc(C)ccc23)o1,IC50,9300.0,nM,5.03,-10.3
CHEMBL366999,Sc1nnc(-c2ccccc2)c2nc(Br)c(Br)n12,IC50,19700.0,nM,4.71,-8.3
CHEMBL355748,CCCCNC(=O)Nc1ccc(-c2nnc(O)n3c(Br)c(Br)nc23)cc1,IC50,18200.0,nM,4.74,-10.7
CHEMBL125441,COc1ccc2c(-c3ccc(CO)o3)nn(Cc3ccccc3)c2c1,IC50,3500.0,nM,5.46,-9.6
CHEMBL123034,OCc1ccc(-c2nn(Cc3ccccc3)c3cc(F)ccc23)o1,IC50,14000.0,nM,4.85,-9.6
CHEMBL369431,Oc1nnc(-c2ccccc2)c2nc(Br)cn12,IC50,66700.0,nM,4.18,-8.3
CHEMBL333985,OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,IC50,31900.0,nM,4.5,-8.7
CHEMBL421268,Cc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,IC50,22300.0,nM,4.65,-9.9
CHEMBL122681,COCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,IC50,13800.0,nM,4.86,-9.8
CHEMBL122446,COCc1ccc(-c2nn(Cc3ccccc3)c3cc(F)ccc23)o1,IC50,3900.0,nM,5.41,-10.0
CHEMBL176346,CCCCNC(=O)Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1,IC50,14900.0,nM,4.83,-11.1
CHEMBL368322,Oc1nnc(-c2ccccc2)c2nc(Cl)c(Cl)n12,IC50,56100.0,nM,4.25,-8.6
CHEMBL354843,Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1,IC50,17700.0,nM,4.75,-8.5
CHEMBL368198,Cc1nc2c(-c3ccccc3)nnc(O)n2c1C,IC50,22700.0,nM,4.64,-8.8
CHEMBL275084,CC(C)Cn1c(=O)n(C)c(=O)c2nc[nH]c21,IC50,2100.0,nM,5.68,-6.8
CHEMBL440716,Cc1ccc2c(-c3ccc(CO)o3)nn(Cc3ccccc3)c2c1,IC50,8400.0,nM,5.08,-10.0
CHEMBL22906,CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2cc3[nH]cnc3cc2n1,IC50,5.3,nM,8.28,-10.0
CHEMBL25391,CCCOc1ccccc1-c1nc(O)c2cc3[nH]cnc3cc2n1,IC50,44.0,nM,7.36,-9.8
CHEMBL349299,Cn1c2c(c(=O)c3ccccc31)CN(C(=O)OCc1ccncc1)C2c1ccc2c(c1)OCO2,Ki,601.0,nM,6.22,-8.2
CHEMBL160847,CN(Cc1ccccc1)C(=O)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,11.0,nM,7.96,-8.1
CHEMBL158374,O=C(/C=C/c1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,0.22,nM,9.66,-10.2
CHEMBL161408,O=C(NCc1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,1.06,nM,8.97,-8.9
CHEMBL158633,O=S(=O)(Cc1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,113.0,nM,6.95,-8.1
CHEMBL263000,O=C(C#Cc1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,0.35,nM,9.46,-6.7
CHEMBL345179,O=C(CCc1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,4.53,nM,8.34,-8.4
CHEMBL160556,O=S(=O)(/C=C/c1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,118.0,nM,6.93,-8.3
CHEMBL157819,O=C(OCc1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,0.58,nM,9.24,-8.3
CHEMBL351813,O=C(OCc1ccncc1)N1Cc2c(nc3ccccc3c2O)[C@H]1c1ccc2c(c1)OCO2,Ki,0.23,nM,9.64,-8.4
CHEMBL158829,O=C(OCc1ccncc1)N1Cc2c(nc3ccccc3c2O)[C@@H]1c1ccc2c(c1)OCO2,Ki,3.48,nM,8.46,-8.3
CHEMBL157701,O=C(Cc1ccccc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,12.5,nM,7.9,-9.4
CHEMBL158817,O=C(OCc1ccncc1)N1Cc2c(nc3ccccc3c2O)C1c1ccc2c(c1)OCO2,Ki,0.29,nM,9.54,-8.3
CHEMBL195600,CCOc1ccccc1-c1nc(O)c2nc3c(C)cccn3c2n1,IC50,1050.0,nM,5.98,-9.4
CHEMBL179849,CCOc1ccccc1-c1nc(O)c2c(C)nc(C3CCCC3)n2n1,IC50,5.0,nM,8.3,-9.6
CHEMBL361136,CCOc1ccccc1-c1nc(O)c2ncn(C3CCC3)c2n1,IC50,100.0,nM,7.0,-8.8
CHEMBL414842,CCCc1nc(CC)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nn12,IC50,8.0,nM,8.1,-9.3
CHEMBL183370,CCCn1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc21,IC50,8.0,nM,8.1,-9.6
CHEMBL180994,CCOc1ccccc1-c1nc(O)n2c(C)nc(C3CCCC3)c2n1,IC50,20.0,nM,7.7,-9.7
CHEMBL182712,CCOc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1-c1nc(O)c2c(C)nc(C)n2n1,IC50,10.0,nM,8.0,-9.5
CHEMBL182895,CCOc1ccccc1-c1nc(O)c2c(C)nc(C)n2n1,IC50,200.0,nM,6.7,-9.0
CHEMBL360086,CCCn1nc(CC)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc21,IC50,20.0,nM,7.7,-9.4
CHEMBL360508,CCOc1ccccc1-c1nc(O)c2ncn(C3CC3)c2n1,IC50,300.0,nM,6.52,-8.8
CHEMBL425344,CCCn1nnc2c(O)nc(-c3ccccc3OCC)nc21,IC50,300.0,nM,6.52,-8.5
CHEMBL361864,CCOc1ccccc1-c1nc(O)c2nnn(C3CCCC3)c2n1,IC50,500.0,nM,6.3,-8.9
CHEMBL182829,CCOc1ccccc1-c1nc(O)c2nnc(C3CCCC3)n2n1,IC50,200.0,nM,6.7,-8.9
CHEMBL444354,CCCc1nc(C)n2c(O)nc(-c3ccccc3OCC)nc12,IC50,40.0,nM,7.4,-8.9
CHEMBL359924,CCOc1ccccc1-c1nc(O)c2onc(C3CCCC3)c2n1,IC50,20.0,nM,7.7,-9.3
CHEMBL180237,CCCn1cnc2c(O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc21,IC50,10.0,nM,8.0,-9.0
CHEMBL359944,CCOc1ccccc1-c1nc(O)c2ncn(C3CCCC3)c2n1,IC50,50.0,nM,7.3,-9.4
CHEMBL183877,CCCc1nc(C)n2c(O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,IC50,10.0,nM,8.0,-8.4
CHEMBL361736,CCCn1nc(C)c2c(=O)[nH]c(-c3ccccc3OCC)nc21,IC50,1.0,nM,9.0,-8.4
CHEMBL361469,O=C1Nc2c(Cl)cc(-c3ccccn3)cc2C2(CCCCC2)N1,IC50,68400.0,nM,4.17,-10.0
CHEMBL184945,O=C1Nc2c(Cl)cc(-c3cccnc3)cc2C2(CCCCC2)N1,IC50,19300.0,nM,4.71,-9.9
CHEMBL185208,O=C1Nc2c(Cl)cc(-c3ccncc3)cc2C2(CCCCC2)N1,IC50,9470.0,nM,5.02,-9.6
CHEMBL185304,O=C1Nc2c(Cl)cc(-c3ccc(C(=O)O)cc3)cc2C2(CCCCC2)N1,IC50,8500.0,nM,5.07,-10.8
CHEMBL427505,O=C1Nc2c(Cl)cc(-c3cccc(C(=O)O)c3)cc2C2(CCCCC2)N1,IC50,12600.0,nM,4.9,-9.4
CHEMBL185296,NC(=O)c1ccc(-c2cc(Cl)c3c(c2)C2(CCCCC2)NC(=O)N3)cc1,IC50,11600.0,nM,4.94,-11.0
CHEMBL183465,CN1CCN(C(=O)c2ccc(-c3cc(Cl)c4c(c3)C3(CCCCC3)NC(=O)N4)cc2)CC1,IC50,29300.0,nM,4.53,-9.7
CHEMBL185370,CN1CCN(C(=O)c2cccc(-c3cc(Cl)c4c(c3)C3(CCCCC3)NC(=O)N4)c2)CC1,IC50,52400.0,nM,4.28,-11.8
CHEMBL359890,CCOC(=O)c1ccc(COc2ccc(Cl)c3c2C2(CCCCC2)NC(=O)N3)o1,IC50,80000.0,nM,4.1,-10.1
CHEMBL183156,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1ccc(C(=O)O)cc1,IC50,40350.0,nM,4.39,-8.4
CHEMBL184837,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1c(O)cccc1C(=O)O,IC50,18770.0,nM,4.73,-8.2
CHEMBL363673,Cc1cccc(C(=O)O)c1/N=c1\sc(-c2ccc(Cl)cc2)nn1C,IC50,23600.0,nM,4.63,-7.9
CHEMBL182227,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(C(=O)O)c1O,IC50,5180.0,nM,5.29,-10.2
CHEMBL360627,O=C1Nc2c(Cl)ccc(OCCCS(=O)(=O)O)c2C2(CCCCC2)N1,IC50,60000.0,nM,4.22,-8.4
CHEMBL182574,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1ccc(F)c(C(=O)O)c1,IC50,17880.0,nM,4.75,-10.5
CHEMBL184017,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1ccc(O)c(C(=O)O)c1,IC50,3970.0,nM,5.4,-9.9
CHEMBL185275,NCCOc1ccc(Cl)c2c1C1(CCCCC1)NC(=O)N2,IC50,73200.0,nM,4.13,-8.4
CHEMBL184903,CN(C)CCOc1ccc(Cl)c2c1C1(CCCCC1)NC(=O)N2,IC50,74000.0,nM,4.13,-8.0
CHEMBL185532,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(O)c1,IC50,10940.0,nM,4.96,-10.2
CHEMBL185604,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(C(=O)O)c1,IC50,7270.0,nM,5.14,-10.3
CHEMBL185108,CN(C)CCCOc1ccc(Cl)c2c1C1(CCCCC1)NC(=O)N2,IC50,98000.0,nM,4.01,-7.8
CHEMBL263311,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(-c2noc(O)n2)c1,IC50,7560.0,nM,5.12,-11.3
CHEMBL185203,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(-c2nn[nH]n2)c1,IC50,7000.0,nM,5.16,-11.2
CHEMBL360874,Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(CC(=O)O)c1,IC50,20160.0,nM,4.7,-10.7
CHEMBL187496,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)Nc2nn[nH]n2)n1,IC50,5150.0,nM,5.29,-10.7
CHEMBL186673,CCc1cc(C(C)=O)c(O)cc1OCc1cncc(C(=O)NCCCCCCCCC(=O)O)n1,IC50,1510.0,nM,5.82,-8.6
CHEMBL362512,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCCCCCCC(=O)NO)n1,IC50,74.0,nM,7.13,-9.3
CHEMBL188292,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCCCCCCCC(=O)O)n1,IC50,96.0,nM,7.02,-8.9
CHEMBL35970,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCC(=O)O)n1,IC50,270.0,nM,6.57,-10.1
CHEMBL362871,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCOCC(=O)O)n1,IC50,270.0,nM,6.57,-9.7
CHEMBL363668,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCCCCCCCCC(=O)NO)n1,IC50,17.0,nM,7.77,-9.2
CHEMBL362528,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)N(CC)CCCCCCCCC(N)=O)n1,IC50,1210.0,nM,5.92,-8.6
CHEMBL366107,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCOCC(=O)O)n1,IC50,3190.0,nM,5.5,-9.3
CHEMBL363185,CCOC(=O)COCCNC(=O)c1cccc(COc2cc(O)c(C(C)=O)cc2CC)n1,IC50,6090.0,nM,5.21,-8.7
CHEMBL187548,O=C(Cc1cccc(NC(=O)c2cccc(COc3ccccc3)n2)n1)NO,IC50,40.0,nM,7.4,-10.8
CHEMBL187442,O=C(O)Cc1cccc(NC(=O)c2cccc(COc3ccccc3)n2)n1,IC50,9430.0,nM,5.03,-10.8
CHEMBL190787,O=C(Cc1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1)NO,IC50,190.0,nM,6.72,-10.2
CHEMBL188211,O=C(Cc1cccc(NC(=O)c2cccc(COc3ccccc3)n2)c1)NO,IC50,13.0,nM,7.89,-10.4
CHEMBL191443,Cc1c(NC(=O)c2cccc(COc3ccccc3)n2)cccc1C(=O)NO,IC50,2660.0,nM,5.58,-11.1
CHEMBL187632,COc1ccc(NC(=O)c2cccc(COc3ccccc3)n2)cc1C(=O)NO,IC50,3500.0,nM,5.46,-11.0
CHEMBL188233,O=C(NO)c1cccc(NC(=O)c2cccc(COc3ccccc3)n2)n1,IC50,1470.0,nM,5.83,-10.8
CHEMBL189566,Cc1nc(NC(=O)c2cccc(COc3ccccc3)n2)sc1C(=O)NO,IC50,770.0,nM,6.11,-10.5
CHEMBL366287,Cc1nc(NC(=O)c2cccc(COc3ccccc3)n2)sc1C(=O)O,IC50,4990.0,nM,5.3,-10.4
CHEMBL188108,O=C(O)Cc1cccc(NC(=O)c2cccc(COc3ccccc3)n2)c1,IC50,10000.0,nM,5.0,-10.4
CHEMBL360645,O=C(Cc1csc(NC(=O)c2cnc3ccccc3n2)n1)NO,IC50,1840.0,nM,5.74,-10.0
CHEMBL366212,O=C(Cc1csc(NC(=O)c2cccc(SC(F)(F)F)c2)n1)NO,IC50,430.0,nM,6.37,-9.7
CHEMBL189656,O=C(Cc1csc(NC(=O)c2cccc(C(=O)c3ccccc3)c2)n1)NO,IC50,3410.0,nM,5.47,-11.3
CHEMBL190948,O=C(Cc1csc(NC(=O)C2C=CN(c3ccccc3)c3ccccc32)n1)NO,IC50,790.0,nM,6.1,-10.5
CHEMBL191328,C=CCN(CCC(=O)O)C(=O)c1cccc(COc2cc(O)c(C(C)=O)cc2CC)n1,IC50,9870.0,nM,5.01,-9.4
CHEMBL189519,O=C(Nc1nc(C(Cc2ccccc2)C(=O)O)cs1)c1cccc(COc2ccccc2)n1,IC50,10000.0,nM,5.0,-11.3
CHEMBL189520,O=C(Nc1nc(C(Cc2ccccc2)C(=O)NO)cs1)c1cccc(COc2ccccc2)n1,IC50,830.0,nM,6.08,-10.6
CHEMBL364888,Cc1cc(C)cc(C(=O)Nc2nc(CC(=O)NO)cs2)c1,IC50,1830.0,nM,5.74,-10.1
CHEMBL363889,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCC(=O)O)c1,IC50,920.0,nM,6.04,-10.2
CHEMBL188962,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCCCCC(=O)O)n1,IC50,7650.0,nM,5.12,-9.3
CHEMBL189772,O=C(O)CCC(C(=O)O)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1,IC50,10000.0,nM,5.0,-10.2
CHEMBL361481,CC(C)(C(=O)NO)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1,IC50,520.0,nM,6.28,-11.1
CHEMBL362755,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(C)C(=O)O)c1,IC50,130.0,nM,6.89,-10.2
CHEMBL363511,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(C)C(=O)OC)c1,IC50,2130.0,nM,5.67,-10.1
CHEMBL424817,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CO)C(=O)O)c1,IC50,680.0,nM,6.17,-10.0
CHEMBL187497,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CO)CCC(=O)OC)n1,IC50,2640.0,nM,5.58,-9.0
CHEMBL188628,O=C(Nc1nc(C2(C(=O)NO)CC2)cs1)c1cccc(COc2ccccc2)n1,IC50,890.0,nM,6.05,-10.8
CHEMBL190263,O=C(Nc1nc(C2(C(=O)O)CC2)cs1)c1cccc(COc2ccccc2)n1,IC50,8580.0,nM,5.07,-10.3
CHEMBL191119,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CO)(CO)CO)n1,IC50,8910.0,nM,5.05,-8.9
CHEMBL363301,O=C(Nc1nc(C2(C(=O)NO)CCOCC2)cs1)c1cccc(COc2ccccc2)n1,IC50,2490.0,nM,5.6,-9.6
CHEMBL370238,O=C(Nc1nc(C2(C(=O)O)CCOCC2)cs1)c1cccc(COc2ccccc2)n1,IC50,10000.0,nM,5.0,-10.3
CHEMBL365857,O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2Cl)n1)NO,IC50,4250.0,nM,5.37,-10.1
CHEMBL188971,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CC(=O)O)C(=O)O)c1,IC50,8760.0,nM,5.06,-10.4
CHEMBL363903,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCC(O)c2ccc(O)cc2)n1,IC50,3190.0,nM,5.5,-10.5
CHEMBL190376,O=C(NO)C(=O)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1,IC50,2200.0,nM,5.66,-10.5
CHEMBL188162,O=C(Cc1csc(NC(=O)Cc2cccc(C(F)(F)F)c2)n1)NO,IC50,2070.0,nM,5.68,-10.9
CHEMBL190364,CCOC(=O)CC(NC(=O)c1cccc(COc2cc(O)c(C(C)=O)cc2CC)c1)C(=O)OCC,IC50,650.0,nM,6.19,-9.1
CHEMBL34816,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCC(=O)O)n1,IC50,160.0,nM,6.8,-9.8
CHEMBL191041,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCC(=O)NO)n1,IC50,28.0,nM,7.55,-10.2
CHEMBL370720,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC2COC(=O)C2)n1,IC50,7820.0,nM,5.11,-10.9
CHEMBL188332,CCC(C(=O)Nc1nc(CC(=O)NO)cs1)c1ccccc1,IC50,6190.0,nM,5.21,-9.4
CHEMBL190773,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)N[C@H](C)C(=O)O)n1,IC50,1030.0,nM,5.99,-10.3
CHEMBL189622,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)N[C@@H](C)C(=O)O)n1,IC50,460.0,nM,6.34,-10.4
CHEMBL189281,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(C)C(=O)NO)n1,IC50,350.0,nM,6.46,-10.5
CHEMBL190849,Cc1sc(NC(=O)c2cccc(COc3ccccc3)n2)nc1CC(=O)NO,IC50,40.0,nM,7.4,-10.7
CHEMBL189007,O=C(Cc1csc(NC(=O)Nc2cccc3ccccc23)n1)NO,IC50,3810.0,nM,5.42,-10.5
CHEMBL188677,Cc1cccc(C(=O)Nc2nc(CC(=O)NO)cs2)c1Br,IC50,8430.0,nM,5.07,-9.7
CHEMBL363734,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(C(=O)O)C(C)C)n1,IC50,1240.0,nM,5.91,-9.0
CHEMBL361476,COc1ccc2c(c1)OC(=O)CC2CC(=O)Nc1nc(CC(=O)NO)cs1,IC50,5990.0,nM,5.22,-10.1
CHEMBL361448,COc1cc(OC)c(OC)c(C(=O)Nc2nc(CC(=O)NO)cs2)c1,IC50,2580.0,nM,5.59,-9.6
CHEMBL189182,O=C(Cc1csc(NC(=O)c2ccccn2)n1)NO,IC50,3200.0,nM,5.5,-9.0
CHEMBL187486,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CO)C(=O)OCc2ccccc2)n1,IC50,8620.0,nM,5.06,-9.8
CHEMBL188334,CC(C)C(C(=O)NO)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1,IC50,2420.0,nM,5.62,-10.7
CHEMBL188960,COc1ccc2c(c1)C(CC(=O)Nc1nc(CC(=O)NO)cs1)CC2=O,IC50,3160.0,nM,5.5,-10.9
CHEMBL365694,O=C(Cc1csc(NC(=O)c2cnccc2Oc2ccc(Cl)cc2)n1)NO,IC50,320.0,nM,6.5,-10.7
CHEMBL189498,CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CC(=O)O)C(=O)O)n1,IC50,2930.0,nM,5.53,-10.1
CHEMBL370308,CCC(=O)OCC(NC(=O)c1cccc(COc2cc(O)c(C(C)=O)cc2CC)n1)C(=O)O,IC50,6680.0,nM,5.17,-9.4
CHEMBL185798,CCCCC(C(=O)NO)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1,IC50,270.0,nM,6.57,-10.4
CHEMBL361691,O=C(Cc1csc(NC(=O)COc2ccccc2)n1)NO,IC50,5620.0,nM,5.25,-9.5
