chembl_id,smiles,activity_type,activity_value,activity_units,pIC50,docking
CHEMBL1914662,Br.Oc1ccc(-c2cc3c(NCc4ccc(F)cc4)ncnc3[nH]2)cc1,IC50,26.0,nM,7.58,
CHEMBL1914663,Br.Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1,IC50,45.0,nM,7.35,
CHEMBL1914664,Br.Oc1ccc(-c2cc3c(NCc4cccc(F)c4)ncnc3[nH]2)cc1,IC50,52.0,nM,7.28,
CHEMBL1914667,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2)cc1,IC50,4.7,nM,8.33,-9.103
CHEMBL1914668,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccccc1,IC50,6.6,nM,8.18,-9.957
CHEMBL1914670,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccccc1,IC50,12.0,nM,7.92,-9.65
CHEMBL1914671,C[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccc(F)cc1,IC50,33.0,nM,7.48,-9.032
CHEMBL1914674,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccc(F)cc1,IC50,14.0,nM,7.85,-9.76
CHEMBL587723,CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,IC50,2.0,nM,8.7,-9.631
CHEMBL1929312,Cc1ccc(-c2nnc(SCc3ccccc3)o2)c(O)c1,IC50,34250.0,nM,4.46,-8.312
CHEMBL1929307,COc1ccccc1-c1nnc(SCc2ccccc2)o1,IC50,12320.0,nM,4.91,-7.901
CHEMBL1929306,CCOc1ccccc1-c1nnc(SCc2ccccc2)o1,IC50,38430.0,nM,4.42,-7.521
CHEMBL1929305,Nc1ccccc1-c1nnc(SCc2ccccc2)o1,IC50,1510.0,nM,5.82,-8.136
CHEMBL1929304,O=[N+]([O-])c1ccccc1-c1nnc(SCc2ccccc2)o1,IC50,38320.0,nM,4.42,-8.605
CHEMBL1440725,Cc1ccccc1-c1nnc(SCc2ccccc2)o1,IC50,5720.0,nM,5.24,-8.055
CHEMBL1929303,Fc1ccccc1-c1nnc(SCc2ccccc2)o1,IC50,5110.0,nM,5.29,-7.946
CHEMBL1929302,c1ccc(CSc2nnc(-c3ccccc3)o2)cc1,IC50,16630.0,nM,4.78,-7.71
CHEMBL1929314,COc1cc(OC)cc(-c2nnc(SCc3ccccc3)o2)c1,IC50,26060.0,nM,4.58,-7.705
CHEMBL242541,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,IC50,29.0,nM,7.54,-8.618
CHEMBL1947122,COc1cc2ncc(C(=O)O)c(Nc3cccc(Cl)c3)c2cc1OC,IC50,9021.0,nM,5.04,-7.992
CHEMBL1947123,COc1cc2ncc(C(=O)O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,IC50,9284.0,nM,5.03,-8.665
CHEMBL1916951,Cc1ccc(S(=O)(=O)NC(=O)c2cccnc2)cc1,IC50,24830.0,nM,4.61,-7.796
CHEMBL1916949,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1,IC50,25360.0,nM,4.6,-7.628
CHEMBL1945444,O=C(NS(=O)(=O)c1ccccc1)c1cncc(Br)c1,IC50,20190.0,nM,4.7,-7.951
CHEMBL1945445,Cc1ccc(S(=O)(=O)NC(=O)c2cncc(Br)c2)cc1,IC50,12110.0,nM,4.92,-7.698
CHEMBL1945446,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cncc(Br)c1,IC50,3270.0,nM,5.49,-7.71
CHEMBL1945447,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(Br)c1,IC50,2080.0,nM,5.68,-7.515
CHEMBL1945448,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cncc(Br)c1,IC50,90.0,nM,7.05,-7.319
CHEMBL1945450,Cc1ccc(S(=O)(=O)NC(=O)c2cccnc2Cl)cc1,IC50,27050.0,nM,4.57,-8.145
CHEMBL1945451,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccnc1Cl,IC50,28660.0,nM,4.54,-7.804
CHEMBL1945452,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccnc1Cl,IC50,15680.0,nM,4.8,-7.957
CHEMBL1945453,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1Cl,IC50,19830.0,nM,4.7,-7.922
CHEMBL1945644,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccc(Cl)nc1,IC50,29070.0,nM,4.54,-7.442
CHEMBL1945645,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)nc1,IC50,18150.0,nM,4.74,-7.525
CHEMBL1945646,Cc1ccc(C(=O)NS(=O)(=O)c2ccccc2)c(Cl)n1,IC50,21560.0,nM,4.67,-8.111
CHEMBL1945647,Cc1ccc(S(=O)(=O)NC(=O)c2ccc(C)nc2Cl)cc1,IC50,15020.0,nM,4.82,-8.039
CHEMBL1945648,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c(Cl)n1,IC50,2640.0,nM,5.58,-7.87
CHEMBL1945649,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c(Cl)n1,IC50,1190.0,nM,5.92,-7.882
CHEMBL1947045,COc1cccc(Nc2ccnc(Nc3cccc(OC)c3)n2)c1,IC50,7700.0,nM,5.11,-7.774
CHEMBL1947046,COc1ccccc1Nc1ccnc(Nc2ccccc2OC)n1,IC50,90400.0,nM,4.04,-8.42
CHEMBL1944921,COc1cccc2c1C(=O)c1c(O)ccc(O)c1C2=O,IC50,4300.0,nM,5.37,-8.201
CHEMBL1944923,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(C(=O)O)cc2)cc1,IC50,23500.0,nM,4.63,-10.444
CHEMBL1944928,COc1ccc2c3oc(=O)cc(O)c3c(=O)n(C)c2c1,IC50,65100.0,nM,4.19,-8.497
CHEMBL1944930,O=c1c2c(-c3ccccc3)c3c(nc2nc2[nH]nc(S)n12)-c1ccccc1CC3,IC50,85600.0,nM,4.07,-10.317
CHEMBL1946844,O=C(CSc1nc(O)nc(-c2ccc(Cl)cc2)n1)Nc1ccc(Cl)cc1,IC50,13000.0,nM,4.89,-8.833
CHEMBL1946845,CNc1nc(N/N=C\c2ccc(OC)cc2)nc(Nc2ccccc2)n1,IC50,31000.0,nM,4.51,-8.899
CHEMBL1946846,COc1nc(NCCN2CCOCC2)nc(Nc2ccc(Cl)cc2)n1,IC50,1500.0,nM,5.82,-8.218
CHEMBL1348499,COc1ccc(Nc2nc(Cl)nc(NCc3ccco3)n2)cc1,IC50,20900.0,nM,4.68,-7.774
CHEMBL1946847,CNc1nc(N/N=C/c2ccc(O)cc2)nc(Nc2ccccc2)n1,IC50,30700.0,nM,4.51,-8.909
CHEMBL1944920,Cn1cc(NC(=O)/C=N/O)c(=O)n1-c1ccccc1,IC50,8900.0,nM,5.05,-6.818
CHEMBL1944922,Cn1c2ccccc2n2c(=S)[nH]nc12,IC50,22000.0,nM,4.66,-6.485
CHEMBL1944924,Cc1c(Cc2ccccc2)sc(NCC(=O)COc2ccc3ccccc3c2)c1C(N)=O,IC50,24700.0,nM,4.61,-8.898
CHEMBL1944925,O=C(NNC(=O)c1ncc(Cc2ccsc2)s1)Nc1ccccc1,IC50,40900.0,nM,4.39,-7.243
CHEMBL1944926,O=C(Nc1cccc(Br)c1)c1c(O)c2ccccc2[nH]c1=O,IC50,56800.0,nM,4.25,-8.68
CHEMBL1944927,CCc1ccc(C(=O)NNc2ccc(Cl)cc2C)cc1,IC50,65600.0,nM,4.18,-7.67
CHEMBL1944929,C=CCn1c(N)c(C(=O)N/N=C/c2cccs2)sc1=S,IC50,66000.0,nM,4.18,-6.307
CHEMBL1950289,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,IC50,380.0,nM,6.42,-9.343
CHEMBL1951415,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,IC50,150.0,nM,6.82,-8.881
CHEMBL1952210,COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,IC50,239.0,nM,6.62,-10.326
CHEMBL1952211,COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@H]3CC[C@H](O)C3)C2=O)cc1,IC50,365.0,nM,6.44,-10.256
CHEMBL1958019,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccccc2)=N1,IC50,3380.0,nM,5.47,-8.768
CHEMBL1958020,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)=N1,IC50,4860.0,nM,5.31,-8.832
CHEMBL1958021,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(Cl)cc2)=N1,IC50,3490.0,nM,5.46,-8.599
CHEMBL1958022,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(Br)cc2)=N1,IC50,1350.0,nM,5.87,-8.619
CHEMBL1958023,Cc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,IC50,3030.0,nM,5.52,-9.03
CHEMBL1958024,COc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,IC50,4270.0,nM,5.37,-8.457
CHEMBL1958025,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccccc2)=N1,IC50,8140.0,nM,5.09,-8.441
CHEMBL1958026,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)=N1,IC50,16920.0,nM,4.77,-8.703
CHEMBL1958027,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1,IC50,10920.0,nM,4.96,-8.693
CHEMBL1958028,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Br)cc2)=N1,IC50,4790.0,nM,5.32,-8.96
CHEMBL1958029,Cc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,IC50,8360.0,nM,5.08,-9.083
CHEMBL1958030,COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,IC50,10690.0,nM,4.97,-8.299
CHEMBL1958031,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)=N1,IC50,5340.0,nM,5.27,-8.473
CHEMBL1958032,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)=N1,IC50,14210.0,nM,4.85,-8.538
CHEMBL1958033,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Cl)cc2)=N1,IC50,8160.0,nM,5.09,-8.343
CHEMBL1958034,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)=N1,IC50,2280.0,nM,5.64,-8.183
CHEMBL1958035,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,IC50,6670.0,nM,5.18,-8.61
CHEMBL1958036,COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,IC50,8580.0,nM,5.07,-8.297
CHEMBL1958037,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccccc2)=N1,IC50,3200.0,nM,5.5,-9.018
CHEMBL1958038,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)=N1,IC50,6480.0,nM,5.19,-8.506
CHEMBL1958039,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Cl)cc2)=N1,IC50,4120.0,nM,5.38,-8.057
CHEMBL1958209,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Br)cc2)=N1,IC50,2030.0,nM,5.69,-8.035
CHEMBL1958210,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1,IC50,5580.0,nM,5.25,-8.131
CHEMBL1958211,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1,IC50,7960.0,nM,5.1,-8.547
CHEMBL1958212,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,IC50,1080.0,nM,5.97,-8.447
CHEMBL1958213,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,IC50,2010.0,nM,5.7,-8.684
CHEMBL1958214,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,IC50,1660.0,nM,5.78,-8.53
CHEMBL1958215,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1,IC50,240.0,nM,6.62,-8.657
CHEMBL1958216,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1,IC50,1160.0,nM,5.94,-8.878
CHEMBL1958217,COc1ccc(C2CC(c3ccc(C)cc3)=NN2C2=NC(=O)CS2)cc1,IC50,4240.0,nM,5.37,-8.526
CHEMBL1958218,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,IC50,2370.0,nM,5.62,-8.262
CHEMBL1958219,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,IC50,5950.0,nM,5.22,-8.745
CHEMBL1958220,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,IC50,5350.0,nM,5.27,-8.452
CHEMBL1958221,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1,IC50,1260.0,nM,5.9,-8.363
CHEMBL1958222,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1,IC50,5460.0,nM,5.26,-8.521
CHEMBL1958223,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(OC)cc3)C2)cc1,IC50,8890.0,nM,5.05,-8.452
CHEMBL1956892,COc1ccc(OC)c(Cn2ccc3c(Nc4cccc(Br)c4)nc(N)nc32)c1,IC50,69200.0,nM,4.16,-8.646
CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,IC50,690.0,nM,6.16,-8.801
CHEMBL2005886,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,Ki,79.43,nM,7.1,-9.569
CHEMBL244378,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,Ki,398.11,nM,6.4,-9.64
CHEMBL1990583,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,398.11,nM,6.4,-9.525
CHEMBL1986943,OC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,794.33,nM,6.1,-9.309
CHEMBL1988163,NS(=O)(=O)c1cccc(Nc2ncc3ccn(-c4ccccc4)c3n2)c1,Ki,398.11,nM,6.4,-9.359
CHEMBL1995592,Cc1cc(O)ccc1-n1c2cc(Cl)ccc2c(=O)c2c(N)nc(N)nc21,Ki,316.23,nM,6.5,-9.69
CHEMBL1997129,O=C1NCCc2[nH]c(-c3ccnc(C=Cc4ccccc4)c3)cc21,Ki,398.11,nM,6.4,-9.262
CHEMBL1978099,CNC(=O)COc1ccc(Nc2nc(Nc3ccc(C)c(S(N)(=O)=O)c3)ncc2F)cc1,Ki,630.96,nM,6.2,-9.439
CHEMBL2006580,Oc1ccc(Nc2ncnc3scc(Cl)c23)cc1,Ki,316.23,nM,6.5,-7.666
CHEMBL1993424,NS(=O)(=O)c1cccc(Nc2ncc3ccn(Cc4ccccc4)c3n2)c1,Ki,1258.93,nM,5.9,-8.688
CHEMBL2006778,CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,Ki,251.19,nM,6.6,-9.483
CHEMBL1996979,O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1c(F)cccc1F,Ki,251.19,nM,6.6,-10.368
CHEMBL1990496,Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,Ki,630.96,nM,6.2,-9.276
CHEMBL1982992,Oc1cccc(Nc2ncnc3scc(Cl)c23)c1,Ki,158.49,nM,6.8,-8.374
CHEMBL1999590,Cc1cc(-c2ccccc2)n(-c2cc(NN=Cc3ccco3)ncn2)n1,Ki,19.95,nM,7.7,-8.798
CHEMBL1980995,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Ki,25.12,nM,7.6,-10.925
CHEMBL508928,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,Ki,1000.0,nM,6.0,-9.315
CHEMBL1970314,NC(=O)c1cc(-c2cccc(N)c2)cc2cccnc12,Ki,316.23,nM,6.5,-9.183
CHEMBL306380,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,Ki,199.53,nM,6.7,-8.726
CHEMBL1975500,COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCCNC(C)=O)cc2NC3=O)ccc1O,Ki,794.33,nM,6.1,-9.73
CHEMBL1970522,COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O,Ki,199.53,nM,6.7,-7.351
CHEMBL1964692,Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,Ki,316.23,nM,6.5,-9.629
CHEMBL482967,Cc1nc(N)sc1-c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,Ki,1000.0,nM,6.0,-8.709
CHEMBL1989474,Cn1cc(-c2ccncn2)c(-c2ccc(F)cc2)n1,Ki,125.89,nM,6.9,-7.956
CHEMBL458997,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,Ki,31.62,nM,7.5,-9.411
CHEMBL1994693,Nc1ncnc2sc3c(c12)-c1ccc(NC(=O)Nc2ccccc2)cc1CC3,Ki,501.19,nM,6.3,-9.68
CHEMBL1982957,NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,Ki,398.11,nM,6.4,-10.155
CHEMBL2002346,c1ccc(CNc2cc(-c3c[nH]c4ncccc34)ncn2)cc1,Ki,630.96,nM,6.2,-9.01
CHEMBL1999496,Cc1cccc(C2(c3cccc(C)c3)CC2C(=O)Nc2ccncc2)c1,Ki,316.23,nM,6.5,-9.232
CHEMBL565612,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,Ki,1258.93,nM,5.9,-10.214
CHEMBL1969502,O=C1NN=Cc2c[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc1c23,Ki,398.11,nM,6.4,-9.937
CHEMBL1997764,COc1ccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)cc1,Ki,1000.0,nM,6.0,-9.433
CHEMBL1996587,CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,Ki,1584.89,nM,5.8,-10.0
CHEMBL1965507,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,Ki,398.11,nM,6.4,-9.301
CHEMBL1986139,Clc1csc2ncnc(Nc3ccccc3)c12,Ki,316.23,nM,6.5,-7.311
CHEMBL2001920,O=C1NC(=S)SC1=C1C(=O)Nc2ccc(Br)cc21,Ki,1584.89,nM,5.8,-7.762
CHEMBL1978448,CS(=O)(=O)N(Cc1ccc2[nH]c(=O)c3cccn3c2c1)C1CC1,Ki,501.19,nM,6.3,-8.324
CHEMBL1998551,CC(C)(O)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,Ki,1584.89,nM,5.8,-10.417
CHEMBL1977374,CC(C)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,Ki,794.33,nM,6.1,-10.137
CHEMBL2003657,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,Ki,63.1,nM,7.2,-9.816
CHEMBL572878,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,Ki,1584.89,nM,5.8,-9.255
CHEMBL1991674,OC1CCC(Nc2cc(Cl)nc(-c3c[nH]c4ncccc34)n2)CC1,Ki,630.96,nM,6.2,-9.382
CHEMBL1988838,Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,Ki,398.11,nM,6.4,-8.803
CHEMBL1982866,COCCn1cc(-c2ccncn2)c(-c2ccc(Cl)cc2)n1,Ki,25.12,nM,7.6,-7.449
CHEMBL1614705,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,Ki,199.53,nM,6.7,-8.631
CHEMBL1976732,CC(C)(O)Cc1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,Ki,1258.93,nM,5.9,-9.667
CHEMBL1980163,c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,Ki,100.0,nM,7.0,-9.329
CHEMBL1973395,OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,Ki,1584.89,nM,5.8,-8.557
CHEMBL1969588,Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,Ki,199.53,nM,6.7,-9.383
CHEMBL1967878,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,Ki,79.43,nM,7.1,-9.505
CHEMBL1991678,Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,Ki,1584.89,nM,5.8,-9.357
CHEMBL2001239,Nc1ncnc(Nc2cc(CNC(=O)C(F)(F)F)c(O)c(-c3ccc(Cl)cc3)c2)n1,Ki,251.19,nM,6.6,-9.336
CHEMBL396523,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,Ki,316.23,nM,6.5,-9.22
CHEMBL1984191,Clc1ccc(-c2n[nH]cc2-c2ccncn2)cc1Cl,Ki,50.12,nM,7.3,-7.889
CHEMBL226471,O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21,Ki,630.96,nM,6.2,-9.395
CHEMBL2006276,COc1cccc2c1Nc1cc(Nc3ccncc3)ccc1C(=O)N2,Ki,251.19,nM,6.6,-8.55
CHEMBL302449,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,Ki,19.95,nM,7.7,-9.554
CHEMBL1981047,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,Ki,398.11,nM,6.4,-9.237
CHEMBL2005631,CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12,Ki,1584.89,nM,5.8,-9.1
CHEMBL1994938,Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,Ki,199.53,nM,6.7,-8.681
CHEMBL1997846,Clc1cc(NC2CCCCC2)nc(-c2c[nH]c3ncccc23)n1,Ki,794.33,nM,6.1,-8.655
CHEMBL1996066,N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1,Ki,251.19,nM,6.6,-8.849
CHEMBL1966524,NC(COc1cncc(-c2cc3ccncc3s2)c1)Cc1c[nH]c2ccccc12,Ki,1584.89,nM,5.8,-9.138
CHEMBL514499,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,Ki,251.19,nM,6.6,-9.534
CHEMBL1972849,CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)nn12,Ki,794.33,nM,6.1,-9.599
CHEMBL243088,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,Ki,199.53,nM,6.7,-9.32
CHEMBL1993661,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,Ki,79.43,nM,7.1,-8.455
CHEMBL1974416,O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1cccc(F)c1F,Ki,1000.0,nM,6.0,-10.106
CHEMBL1980391,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,Ki,1584.89,nM,5.8,-9.164
CHEMBL2018748,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,IC50,7050.0,nM,5.15,-7.826
CHEMBL2018749,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,IC50,800.0,nM,6.1,-7.528
CHEMBL2018750,COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)cc3)c2cc1OC,IC50,4800.0,nM,5.32,-7.663
CHEMBL2018751,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,IC50,6150.0,nM,5.21,-7.827
CHEMBL2018752,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,IC50,1000.0,nM,6.0,-8.441
CHEMBL2018755,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,IC50,4000.0,nM,5.4,-7.984
CHEMBL2018756,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,IC50,900.0,nM,6.05,-7.991
CHEMBL2018757,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,IC50,900.0,nM,6.05,-8.049
CHEMBL2018759,COc1cc2ncnc(Nc3ccc(NC(=O)OC(C)C)c(C)c3)c2cc1OC,IC50,5800.0,nM,5.24,-7.867
CHEMBL2018760,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl,IC50,900.0,nM,6.05,-7.893
CHEMBL2018761,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,IC50,7200.0,nM,5.14,-8.413
CHEMBL2018762,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,IC50,5000.0,nM,5.3,-8.313
CHEMBL2018765,CCN(CC)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,IC50,9900.0,nM,5.0,-7.254
CHEMBL1229592,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,IC50,0.04,nM,10.4,-9.484
CHEMBL2032377,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N(C)C)cc4OC)nc32)c1,IC50,4.99,nM,8.3,-9.146
CHEMBL2029426,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccccc4)nc32)c1,IC50,6.95,nM,8.16,-9.995
CHEMBL2029427,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(NC)nc32)c1,IC50,837.1,nM,6.08,-7.77
CHEMBL2029428,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,IC50,0.43,nM,9.37,-10.577
